compiledRelease/planning/budget/description,value_million_dolar
CONSTRUCCION DE EMPEDRADO EN CALLE ACCESO A PIRAPO I Y KATUPYRY KM 70 PRIMERA LINEA,19.514648952381762
CONSTRUCCIÓN DE BAÑO SEXADO SS HH INCLUSIVO PARA LA ESCUELA BASICA Nº 2698 CARLOS ANTONIO LÓPEZ,18.42644633992063
CONSTRUCCION DE CERCADO PERIMETRAL EN LA ESC BAS N° 5756 DE LA COLONIA YERUTI,17.622645095799868
REFACCIÓN DE BAÑO SEXADO EN LA ESC. BÁS. N° 3728 LUIS MANUEL MONTEBRUNO ALONZO - BARRIO PRIMERO DE MAYO ? CIUDAD DE GRAL. RESQUIN,4.012728643351519
ADQUISICION DE ESPIROMETRO PARA EL CENTRO MEDICO NACIONAL - HOSPITAL NACIONAL,2.519852480981717
"""CONSTRUCCIÓN DE UN BLOQUE DE 3 AULAS TIPO 5,80x6,80m CON TECHO DE CHAPAS EN ESCUELA BÁSICA Nº 5.916 ?JOVERE? DE LA LOCALIDAD DE JOVERÉ, DISTRITO DE ALTO VERÁ?",47.08798219269016
Locación de Inmueble Determinado para local del Centro del Programa Abrazo del MINNA - PLURIANUAL 2020-2022,17.4887777860009
Adquisición de equipamientos médicos para 17 Servicios de Intervención Temprana (SIT),58.584012595448215
PROVISIÓN DE ALMUERZO ESCOLAR ,95.16001943312418
Provision de Almuerzo Escolar,63.840077440711234
CONTRUCCION DE UN AULA MAS PERFORACION DE UN POZO ARTESIANO EN LA ESCUELA BASICA 1636 YBU DEL DISTRITO DE DR. JUAN MANUEL FRUTOS,30.757447070082826
CONSTRUCCION REPARACION DE ESCUELA BASICA N° 1882 DON FRANCISCO CABALLERO LURASCHI - COMPAÑÍA CAACUPEMI,31.540190259583387
CONSTRUCCION DE AULAS ESCUELA BASICA N° 3460 PANCHITO LOPEZ,18.720464308714163
CONSTRUCCION DE AULAS NIVEL INICIAL EN LA ESC. BAS. 1802 LILIA BENITEZ DE ARGUELLO,30.979944423181518
Construcción de dos aulas en la Esc. Bás. Aniceto López de Pirapey km. 35 y Col. Nac. Manuel Ortiz Guerrero- Edelira,69.37288415223955
CONSTRUCCION DE AULA EN LA ESCUELA BASICA Nº 5046 SAN LUIS DEL DISTRITO DE SAN JOSE DE LOS ARROYOS,21.28002581357041
CONSTRUCCION DE AULA EN LA ESCUELA BASICA Nº 5041 SANTA LIBRADA DEL DISTRITO DE YHU,21.28002581357041
Construccion de Aula Escolar,20.216024522891892
SERV. DE MANTENIMIENTO Y REPARACION DE ESCUELAS Y COLEGIOS,31.920038720355617
READECUACION DE LA ESTRUCTURA EDILICIA PARA SANITARIOS Y SALA DE LABORATORIO EN LA ESCUELA BASICA Nº 128 PARAGUAY JAPON DE LA CIUDAD DE LA COLMENA,31.920038720355617
ALMUERZO ESCOLAR ESC.BAS. N° 2261 SIERRA LEON,28.90423346205642
REPARACIÓN DE AULA EN LA ESC. BAS Nº 792 JAN L HOECKLE CÑIA H.L.VERA,31.920038720355617
Construccion Salon de Eventos - Escuela Basica N° 1.996 Adela Speratti,26.00440434444118
CONSTRUCCION DE SS.HH ESC. CERRO CORA,21.237048673437325
REPARACION DE 2 AULAS CON TECHO DE CHAPA,19.661679850448383
REPARACION DE AULAS DE MADERA ESCUELA BASICA RAUL PEÑA,14.078013877225642
REPARACIÓN DE UN BLOQUE DE AULAS EN LA ESC. BAS. N° 926 NIÑO SALVADOR DEL MUNDO (FONACIDE),60.21329540287139
REPARACION DE UN BLOQUE DE AULA Y DIRECCION EN PLANTA BAJA CON TECHO CHAPA CON NUCLEO DE ISOPOR PRIMERA ETAPA,29.706062493908913
REPARACION DE UN BLOQUE DE AULA Y DIRECCION EN PLANTA BAJA CON TECHO CHAPA CON NUCLEO DE ISOPOR TERCERA ETAPA,5.996148630381631
CONSULTORIA DE COOPERACION Y PLANIFICACION PARA CREACION Y FORTALECIMIENTO DEL GRUPO SECTORIAL DE COOPERANTES DE AGUA Y SANEAMIENTO EN DESARROLLO Y EMERGENCIA ? PMSAS BIRF 7710 ,29.792036138998576
"CONSTRUCCION, INSTALACION Y PUESTA EN FUNCIONAMIENTO DE POZO ARTESIANO ",31.18644983688131
Construccion de Cercado Perimetral Colegio Ignacio A. Pane del distrito de Dr. Juan Manuel Frutos,20.428824781027597
"CONSTRUCCIÓN DE PAVIMENTO TIPO DE H° HIDRÁULICO FRENTE A LA ESCUELA BÁSICA N° 1383 ""DON JUAN FOERSTER""",26.96543159020783
Reparacion de Aula en la Esc. Bas. N° 1636 Ybu del distrito de Dr. Juan Manuel Frutos,28.728034848320057
Reparación de techos en la Escuela Básica Adela Speratti,31.920038720355617
ADQUISICIÓN DE ALMUERZO ESCOLAR PARA INSTITUCIONES EDUCATIVAS (2017),95.72181211460243
REFACCION DE AULA Y DIRECCION - ESC. BAS. N° 1610 - MONS. ANIBAL MARISEVICH,36.25417945625145
CONSTRUCCION DE AULA EN LA ESCUELA BASICA Nº 7529 VIRGEN DEL CARMEN DEL DISTRITO DE YHU,25.536030976284493
CONSTRUCCION DE EMPEDRADO EN LA COMPAÑIA GUAYAIBITY,31.920038720355617
Adquisicion de Moviliarios para Instituciones Educativas del distrito de Nueva Toledo,11.950862496901143
ADQUISICION DE SILLAS PUPITRES Y MESAS CON SILLAS PEDAGOGICA PARA LAS INTYITUCIONES EDUCATIVAS DE YPACARAI,13.193612812409784
"CONSTRUCCION DE TINGLADO, AREA ADMINISTRATIVA Y REPARACIONES VARIAS EN LA ESCUELA BÁSICA MUNICIPAL DE CIUDAD DEL ESTE ",247.47565162242148
Refacción general y reparación de bloque de aulas en el Colegio Nacional San Lorenzo de Paloma Km. 7,32.117889973157546
Construccion de Aula Escolar,18.08802194153485
"CONSTRUCCIÓN DE UNA COCINA COMEDOR EN LA ESC. Nº 787 ""DR. LUIS MARIA ARGAÑA"" DE LA COMPAÑIA PORORO",31.920037656354328
CONTRATACIÓN DE SERVICIOS DE CONSULTORÍA INTEGRAL PARA LA IMPLEMENTACIÓN DEL MODELO DE RECOLECCIÓN PARA EL SISTEMA DE INFORMACIÓN DE AGUA Y SANEAMIENTO RURAL ?SIASAR? EN COMUNIDADES RURALES DEL DISTRITO DE FILADELFIA ? CHACO PARAGUAYO,22.344027104248934
ADQUISICIÓN DE MUEBLES PARA INSTITUCIONES ESCOLARES,32.60631955284327
"CONSTRUCCIÓN DE AULA CON TECHO DE TEJAS CERÁMICAS EN P.B. PARA NIVEL INICIAL, ESC. BAS. N° 862 ? SAN RAFAEL",32.80916969650906
"AMPLIACION DE DIRECCION DE LA ESC. BAS. Nº411 ""CARLOS RICARDO MENDES G.""",10.249875553532114
Construccion de Un Escolar en el Col. Nac. Santa Catalina del distrito de Carayao,18.08802194153485
ADQUISICION DE MOBILIARIOS,33.35005645502755
Construccion de Aula en el Col. Nac. La Pastora,18.088022154335107
Construccion de Un Aula Escolar en la Esc. Bas. Nº 811 Prof. Ubaldino Larrea del distrito de la Pastora,18.088022154335107
Construccion de Tinglado Colegio Nacional Ramonita,33.40964052730555
Construccion y reparacion de aula Heroes del Chaco,29.874784796176193
Construccion de aula nivel inicial,29.792036138998576
REPARACION DE AULAS EXISTENTES EN P.A. - PARA EL COLEGIO NACIONAL SILVIO PETTIROSSI - AD REFERENDUM,79.19425849916999
Obras en la Escuela Nº 1586 Fulgencio Yegros,12.873990016693828
"INCORPORACIÓN DE TIC PARA EL MEJORAMIENTO DE LAS CONDICIONES DE APRENDIZAJE, A TRAVÉS DE TABLETAS CON CONTENIDOS EDUCATIVOS DIGITALES, APLICACIONES EDUCATIVAS, CAPACITACIÓN DE DOCENTES, ACOMPAÑAMIENTO TÉCNICO Y PEDAGÓGICO",24295.711984872658
CONSTRUCCION DE BLOQUES DE SANITARIOS EN LA ESCUELA BASICA Nº 460 DOÑA ISABEL ROMERO DE PEREIRA Y EN LA ESCUELA BASICA Nº 2205 DOÑA CONCEPCION YEGROS DE PRIETO DEL DISTRITO DE YBYCUI,21.28002581357041
Reparación de techo y refacción general en la escuela Básica N° 1612 Prof. Dr. Luis María Argaña del Barrio Fátima,50.15015523729362
Construcción de Cercado Perimetral en la Escuela Básica Nº 2562 San Lorenzo,7.731206129875945
ADQUISICIÓN DE SUPRESORES DE PICO CON PROLONGADOR,14.035349813406144
CONSTRUCCION DE UNA COCINA COMEDOR EN LA ESC. BAS. 2032 MARIA AUXILIADORA,28.39521638550376
Remodelacion de la Esc. Basica Nº 1546 Alborada Calle A 13,26.865515373073126
PROVISION DE ALMUERZO ESCOLAR - COMPLEMENTO NUTRICIONAL,80.86095628951196
Adquisición de Equipos e Instrumental Medico para el Centro Ciudad Mujer,43.765141369028576
Reparación de 3 Aulas en el Colegio Nacional de Itaipyte. Distrito de Ñacunday,31.843206946600645
ADQUISICIÓN DE ALMUERZO ESCOLAR PARA INSTITUCIONES EDUCATIVA,83.0560079275985
CONSTRUCCION DE 1 AULA EN LA ESCUELA BASICA Nº 7917 CAÑADA PAVE,21.296392006830402
PROVISION DE ALMUERZO ESCOLAR EN INSTITUCIONES EDUCATIVAS DEL MUNICIPIO DE AREGUA,151.56453803198087
Construcción de Tinglados en Colegio 3 de Febrero y Escuela Nº 1749 San José,130.78485783417696
CONSTRUCCION DE AULA EN INSTITUCION EDUCATIVA DEL DISTRITO DE SAN VICENTE PANCHOLO,21.29641228912782
REPARACION Y MANTENIMIENTO ESC. NAC. TTE ROJAS SILVA,145.66680189708308
CONSTRUCCION DE AULA DE LA ESCUELA MEDALLA MILAGROSA,28.39521638550376
ALQUILER DE PREDIO PARA LA SEDE DISTRITAL Nº 11 ? ITAUGUA.,52.73397328736412
ADQUISICION DE ALMUERZO ESCOLAR PARA VARIAS INSTITUCIONES EDUCATIVAS DEL DISTRITO DE DR. JUAN EULOGIO ESTIGARRIBIA,158.13863909414752
CONSTRUCCION DE AULA EN LA ESCUELA BASICA Nº 3753 SAGRADA FAMILIA DEL DISTRITO DE YHU,22.310527160038667
REPARACION DE 2 BLOQUES Y DIRECCION Y CONSTRUCCION DE SS HH EN COLEGIO NACIONAL SAN RAFAEL DEL PARANA KM 1,72.30069989457985
REPARACION DE AULAS ESC. BAS. N° 3259 SAN SALVADOR,23.324642030949516
ADQUISICION DE ALMUERZO ESCOLAR PARA INSTITUCIONES EDUCATIVAS DEL DISTRITO DE LA COLMENA,23.000125272258046
REPARACIÓN DE SANITARIO ESCUELA BÁSICA N° 794 SILVIO PETIROSSI,10.352084602257943
REFACCIÓN DE UN BLOQUE DE DOS AULAS EN LA ESC. BAS. N° 126 REPÚBLICA DE GUATEMALA,31.437560998236304
CONSTRUCCION DE AULA TIPO PREESCOLAR EN LA ESCUELA BASICA Nº 3948 PROF. DR. LUIS MARIA ARGAÑA DEL DISTRITO DE DR JUAN EULOGIO ESTIGARRIBIA,32.85732181751149
CONSTRUCCION DE AULA EN LA ESCUELA BASICA Nº 6052 SANTA TERESITA DEL DISTRITO DE DR JUAN EULOGIO ESTIGARRIBIA,24.338756901860364
"CONSTRUCCIÓN DE UN AULA PREESCOLAR DE 5,80X6,80 CON TECHO DE TEJAS - ESCUELA BÁSICA Nº. 3.685 VIRGEN DEL ROSARIO",26.424638059978474
"Construcción de SS.HH. TIPO 4.40 X 6.15 Para Alumnos Y Profesores, en escuela Bas. N° 2294 Cayetano Carballo",18.766956272358435
Construcción de piso Esc. Bas. 647 Virgen de Caacupé,16.765052952585584
"TERMINACIÓN DE AULA Y REPARACION DE INSTALACIÓN ELECTRICA, ESC.BAS. N° 3784 ? SAN ROQUE GONZÁLES DE SANTA CRUZ ",25.015038266063865
LICITACIÓN POR CONCURSO DE OFERTAS Nº 01/2018 ADQUISICIÓN DE ALMUERZO ESCOLAR PARA INSTITUCIONES EDUCATIVAS DEL MUNICIPIO (2018),88.29492535072394
CONSTRUCCION DE UN AULA EN EL COLEGIO NACIONAL SANTA LIBRADA.,28.957853400574322
CONSTRUCCIÓN DE AULA EN LA ESCUELA BÁSICA N° 2828 SAN ANDRÉS ? ASENTAMIENTO ARROYO MOROTI,19.876651469852632
 Almuerzo Escolar - ESC. NUEVA ESPERANZA,9.838942477577053
"REPARACIONONES VARIAS SS.HH TIPO DE 4,40x6,15 PARA ALUMNOS Y PROFESORES EN EL COLEGIO NACIONAL JUAN PEREIRA",8.805015250079167
CONSTRUCCIÓN DE UN SANITARIO DE 2.55 X 4.00 CON TECHO DE TEJAS EN LA ESC. BAS. 7445 JOSÉ DONATO DUARTE ,14.253489775775577
Restauracion de Aula,28.425437008656903
Construccion de Cercado Perimetral y Pozo Artesiano con Tanque en la Esc. Bas. Nº 5641 Juan Ramon Feltes del Distrito de Nueva Toledo,26.08354153726248
Construccion de Cocina Comedor en la Esc. Bas. Nº 13776 Santa Librada del Distrito de Nueva Toledo,30.459964403826955
"L.P.N N° 01/2.018 - PROVISIÓN DE ALMUERZO ESCOLAR, BAJO LA MODALIDAD DE ALIMENTOS PREPARADOS EN LAS ESCUELAS",301.02201280412305
Reparacion de Aulas en la Esc. Bas. Nº 726 S/N de la Compañia Zanja Pyta del Distrito de Dr. Juan Manuel Frutos,32.806497828172
Adquisicion de Muebles para Varias Instituciones Educativas,21.367400330091577
"Construcción de Piso entre dos bloques de aulas Esc. bas. Nº 647 Virgen de Caacupe y Construcción de piso patio de formación, Esc, Sagrada Familia",11.956243956740591
CONSTRUCCION DE PISO CERAMICO Y HORMIGONADO DE PILARES TINGLADO ESC.BAS. N° 96 ALEJO GARCIA,9.516825114670157
 CONSTRUCCIÓN DE BAÑO SEXADO DEL TIPO 2.55X4.00 CON TECHO DE TEJAS EN LA ESCUELA BASICA N°4485 SAN ROQUE GONZALEZ DE SANTACRUZ DE LA COLONIA KIRA'Y,8.153506075473356
ADQUISICIÒN DE MOBILIARIOS PARA LAS INSTITUCIONES ESCOLARES,19.86617322936043
ADQUISICIÓN DE INGREDIENTES PARA ALMUERZO ESCOLAR 2019 - YPANÉ ,69.1691596093216
CONSTRUCCION DE CERCADO Y REPARACION GENERAL DEL PABELLON ANTIGUO DE LA ESCUELA BASICA N° 771 MCAL FRANCISCO SOLANO LOPEZ,11.967616076419212
Restaurasion de SSHH en la Esc. Bas. Nº 1825 Elvio A. Rodriguez del Distrito de Dr. Juan Manuel Frutos,4.422976025000387
RESTAURACION DE BLOQUES DE AULAS EN LA ESCUELA BASICA Nº 3119 INMACULADA CONCEPCION DEL DISTRITO DE YHU,29.82871213005161
"CONSTRUCCION DE UN BLOQUE DE 3 AULAS DE 5,80 X 6,80 UTILIZANDO VIGAS METALICAS",43.057710975437494
CONTRATACIÓN DE EMPRESA CONSULTORA PARA ESTUDIO INTEGRADO DE LA CUENCA DEL ARROYO DE ITAY,1914.9296676082515
CONTRATACION DE EMPRESA CONSULTORA PARA ESTUDIO INTEGRADO DE LA CUENCA DEL ARROYO FORTÍN MBACHIO DE VILLA ELISA,497.14520216752686
ALMUERZO ESCOLAR EN LAS ESCUELAS INDÍGENAS DEL DISTRITO,68.07943224052644
Provisión de Almuerzo Escolar,43.997350391826124
REPARACIONES VARIAS EN PLANTA ALTA ESCUELA JUAN DE LA CRUZ GAONA ,95.33971254739642
ADQUISICION DE MOBILIARIOS PARA DISTINTAS INSTITUCIONES ESCOLARES,20.679552955189422
ADQUISICIÓN DE UTENSILIOS DE COCINA PARA EL VMG,0.6086210530634071
"ADQUISICION DE BEBEDERO, AIRE ACONDICIONADO Y VENTILADOR PARA DISTINTAS INSTITUCIONES ESCOLARES",9.243339666067344
LCO N° 24/2022 ADQUISICIÓN DE REACTIVOS E INSUMOS PARA COMPLEJO SANTO DOMINGO - MSPYBS.,119.5319374912471
Reparación de 1 aula Planta alta con c/ cambio de techo de chapa termoacústica (Colegio Nacional Acosta Ñu) y Demolición y reposición de muralla (Escuela Básica Nº 382 Acosta Ñu),17.25996033435704
"Construcción de Bloque de Cocina Comedor en la Escuela Básica N° 517 ""San Vicente Ferrer""",24.74675325961333
CONSTRUCCIÓN DE MEJORAS PARADA DE COLECTIVOS,7.098583976155346
"REPARACIONES DE BLOQUE DE AULAS EN LA ES. BAS. BAS. N° 2223 ""FELICIANO MORALES"" DE LA CÑIA. YTU.",24.664206708359917
Construcción de Aula 1ra. Infancia 5.80 m x 6.80 Escuela Básica Nº 5.466 Vicente Ignacio Iturbe,25.20628383568465
"CONSTRUCCIÓN DE VEREDA PERIMETRAL, BARRIO CATÓLICO - CALLE COLÓN Y CALLE SAN AGUSTÍN - EMBOSCADA ",25.394288798133847
Construcción de muralla en la Esc. Bas. N° 6876 Guarambaré,19.74757840118035
Construcción de muralla y colocación de valla en la Esc. Bas. N° 7088 Prof. Denis Riveros,18.750309304309326
SISTEMA DE VIGILANCIA PARA EL DISTRITO DE PARAGUARÍ,44.373603957510795
"""ADQUISICIÓN DE EQUIPOS INFORMÁTICOS""",6.98329728437465
SERVICIO DE PROVISION DE ALMUERZO ESCOLAR PARA LAS ESCUELAS PUBLICAS DE YATYTAY,50.050006436472025
Adquisición de Impresora de Carnet,10.40017569446704
Obras de mejoramiento en Instituciones Educativas.,12.85224067029844
CONSTRUCCIÓN Y REPARACION DE AULAS Y SANITARIOS EN DIFERENTES INSTITUCIONES EDUCATIVAS DEL MUNICIPIO CON FONDOS DEL FONACIDE,58.695911072005025
ADQUISICION DE MONTACARGAS PARA LA GERENCIA DE CARGAS AREAS DEL AISP,68.34478610401055
CONSTRUCCIÓN DE UN AULA TIPO 5.80X6.80 EN LA ESCUELA BÁSICA N° 3967 DALILA MENDOZA,12.884237292211585
SERVICIO DE REPARACION Y MANTENIMIENTO DE AIRES ACONDICIONADOS DE LAS DISTINTAS AREAS DE LA SUPERTINTENDENCIA DE SALUD - CONTRATO ABIERTO,2.1219138531267814
Construcción de 1 Aula de 7.20 x 7.20- con escalera en el Col. Nac. Juan Pereira - Cñia Villa San Juan,27.725560857196612
MANTENIMIENTO Y REPARACION TOYOTA FORTUNER,5.658373708638594
Reparaciones de Techo de bloque de aulas en el Colegio Nacional Virgen de Lourdes.-,12.62632842416775
"Servicio de Comunicación, Asistencia y Soporte Smallword 4.0 del GIS del Sistema de Redes de Distribución - ANDE",41.066106104180314
Construcción de Empedrados sobre Calles Vaicho y Colón y Alcantarillados sobre calle Vaicho y en Compañia Ka'atymi,24.121067916804
CD N° 85 Construcción de aula con techo de tejas ceramicas en planta alta- Col. Nac. del Maestro,16.931474914027124
LICITACION CONCURSO DE OFERTA Nº 08/2022 CONSTRUCCION DE 2 AULAS EN LA UNE FILIAL MINGA PORA PLURI - ANUAL 2022-2023 ,33.01987950358533
"ADQUISICIÓN DE INSUMOS PARA LOS LABORATORIOS DEL DEPARTAMENTO DE INGENIERÍA CIVIL, GEOGRÁFICA Y AMBIENTAL",6.295620794189917
ADQUISICIÓN DE TRACTOR AGRICOLA 4X4 CON ROTATIVA Y RASTRA,73.02354334150506
Refacción de Aulas en la Esc. Bás. Nº 879 Santa Rita de Avay,5.016982383871191
SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE INSTALCIONES DEPENDIENTES DEL DEPARTAMENTO DE RENDICIÓN DE CUENTAS DEL MAG,14.178654819785857
Construcción de Losa Tablero de H A,23.83333639832001
"Reparación y Mantenimiento de Edificios, Biblioteca, Rectorado y Ex Capilla de la U.N.C.",11.963428673280436
ADQUISICIÓN DE TABLEROS DIDÁCTICOS PARA CURSOS DEL SNPP - AD REFERENDUM,26.918535483350755
CONSTRUCCIÓN DE ESTRUCTURA CON TANQUE DE FIBRA DE VIDRIO,17.983078444325933
CONSTRUCCION DE PAVIMENTO PETREO EMPEDRADO Y CUNETA DE H°,25.470183998223252
ADQUISICION DE FOTOCOPIADORAS E IMPRESORAS LÁSER PARA EL MDI,9.13328844306693
UNIFORMES PARA LOS TECNICOS DE LABORATORIO ,15.077869711660199
ADUISICION DE TITNAS Y TONER,2.3689515906573546
ADQUISICION DE EQUIPOS INFORMATICOS,26.894541871726062
ADQUISICION DE DRONES E IMPRESORAS,14.632340796340124
SEGUROS PARA RODADOS,7.410271477658369
SERVICIO DE AUDITORIA EXTERNA PARA LA JUNTA DEPARTAMENTAL DE CENTRAL,4.385288629795348
MEJORAS EN EL CLUB UNION PARAGUAYA ,20.882496191164634
PROVISIÓN Y COLOCACIÓN DE CORTINAS PARA EL INCOOP,6.831946686207136
SERVICIO DE AUDITORIA EXTERNA DE ESTADOS FINANCIEROS DE LOS AÑOS 2016 AL 2020 DE LA MUNICIPALIDAD DE ITACURUBI DE LA CORDILLERA,18.201305542863366
Adquisición de Circuito Cerrado y Monitoreo (CCTV),19.38093870639644
CONSTRUCCION DE SANITARIOS EN EL COLEGIO SAN JOSE,8.90827093727764
"CONSTRUCCIÓN DE PAVIMENTACIÓN TIPO EMPEDRADO, DENOMINADO ZONA 14",25.04469712508965
"Construcción de Pavimento tipo empedrado con cordón cuneta en la calle Tacuary, entre calle Ferrocarril y calle enripiada",21.66328254414642
Construcción dePavimento tipo empedrado con cordón cuneta de la Calle Gral Escobar entre la calle Lomas Valentinas y la calle Tacuary,17.036976895187358
MANTENIMIENTO Y REPARACIÓN DE ZONA ALBERGUE DEL HOSPITAL CENTRAL DE POLICÍA RIGOBERTO CABALLERO,27.726341014189945
ELABORACIÓN DE PROYECTO PARA CONSTRUCCIÓN DE DATA CENTER CON CERTIFICACIÓN NIVEL TIER III DEL UPTIME INSTITUTE,195.382194591374
ADQUISICION DE ARCO DETECTOR DE MERAL PARA CONTROL DE ACCESO EN DEPENDENCIAS DE LA SICOM,3.6907757088057105
REFACCIÓN Y MANTENIMIENTO DE LA DIVISIÓN DE TRATAMIENTO RESIDENCIAL UBICADA EN PIRIBEBUY,50.00806066189047
MANTENIMIENTO Y REPARACIÓN DE MOTOBOMBAS DE LA SET DEL MH,29.460456424742333
Adquisición de Circuitos Cerrados y Otros,19.187042885876718
"CD N° 16/2020 ""Adquisición de equipos telemáticos"" - AD REFERENDUM",24.18059983485907
ADQUISICION DE CONTENEDOR MARITIMO PARA CONSULTORIO,11.632005667687375
Adquisición de Extintores de incendio,0.725907530686525
"ADQUISICION DE HELADERAS, HORNOS ELECTRICOS Y PLACAS",1.5796445055956765
Adquisición de Instrumentos Musicales - Secretaría Nacional de Cultura,6.9862342993437885
ADQUISICION DE SISTEMA DE AUDIO PARA SALA DE JUICIO ORAL - HORQUETA,12.095139500395161
Adquisición de aspiradora industrial,0.6483429543442497
Adquisicion de equipos de computacion,34.19219590279812
"ADQUISICION DE MEMORABILIAS, MATERIALES E INCENTIVOS PARA VOLUNTARIOS DE LOS XII JUEGOS SURAMERICANOS ASUNCION 2022",98.38904158809692
Mantenimiento y Reparación de Acondicionador de Aire,3.465792626773743
"SERVICIO INTEGRAL DE LAVANDERÍA PARA ROPAS DEPORTIVAS DE ATLETAS, JUECES, OFICIALES, JUECES Y DTI PARA LOS XII JUEGOS SURAMERICANOS ASUNCION 2022",99.0226464792498
Servicio de Recolecccion de Basura,0.7073046177089272
"Servicio de Jardinería para el Centro Cultural de la República ""El Cabildo"" y para la Biblioteca y Archivo Central",9.194960030216054
Servicios de Reparaciones Menores y Mantenimientos de local,0.19762091018787425
Mantenimiento de acondicionadores de aire,4.243827706253563
Construcciòn de empedrado,12.109854512133854
Construccion de Aulas y Sanitarios,117.68566095368178
PROVISION DE ALMUERZO ESCOLAR - FONACIDE,27.657071809402847
PROVISIÓN DE ALMUERZO ESCOLAR,33.01082789750774
CONSTRUCCIONES DE EMPEDRADOS VARIOS EN EL DISTRITO DE SAPUCAI,10.591709485831359
"Construcción de Empedrados Empedrados en Edelira km. 32, acceso a la Escuela Maria Auxiliadora.",18.829705752589085
Construcción de Empedrados en Edelira km. 35 acceso a la Escuela Aniceto López.,21.183418971662718
"Construccion de aula y baño nuevo en la Escuela Basica N°7655 Luciano Medina, Compañia Aguai'y",21.748310144240392
PROYECTO DE INFRAESTRUCTURA ESCUELA BÁSICA Nª 3.255 TERCER ENCUADRE DEL DISTRITO DE CURUGUATY - DEPARTAMENTO DE CANINDEYÚ,706.1139657220906
"Construccion de Aula, Esc. Basic. Nº 7274, las Residentas",23.537132190736354
CONSTRUCCION DE BAÑOS EN INSTITUCIONES EDUCATIVAS ,44.87983540930138
"CONSTRUCCION DE AULA, ESC BASIC Nº 435 SAN BLAS",23.537132190736354
ADQUISICION DE ALMUERZO ESCOLAR PARA LA ESCUELA BASICA Nº 1117 Y CENTRO EDUCATIVO APAPECOL DE LA CIUDAD DE LA COLMENA,32.746741274327675
CONSTRUCCION DEL LOCAL PARA LA SUPERVISION POR FONACIDE,32.9519850670309
REPARACION DE UN BLOQUE EN EL COLEGIO NACIONAL FRANCISCO ACUÑA DE FIGUEROA,16.47599253351545
Adquisicion de Almuerzo Escolar - Fonacide - Segunda Etapa,29.96276927880738
REPARACIÓN DE AULAS ESCUELA BÁSICA 2335-CNEL JOSE MARIA AGUIAR,31.77512845749408
Arreglo de Mataderia en el Distrito de Corpus Christi,20.71267632784799
Construcciòn de empedrado,33.02259646360311
ADQUISICION DE ALMUERZO ESCOLAR PARA VARIAS ESCUELAS DEL DISTRITO DE YBYCUI,32.92884100494774
CONSTRUCCION DE AULA - FONACIDE,32.9519850670309
Construcción de vereda,4.942797760054635
Adquisición de Muebles para Biblioteca,4.966334892245371
CONSTRUCCION DE AULAS EN LOCALIDADES INDIGENAS DEL DEPARTAMENTO,163.81844004752503
ADQUISICION DE PINTURAS Y MICROESFERAS,505.13763381777926
Construcciones y Refacciones en Instituciones Educativas (FONACIDE),893.4608675713591
"CONSTRUCCIÓN DE 1 (UN) SS.HH. EN LA ESCUELA BÁSICA N º 262 ""PRESBÍTERO MANUEL GAMARRA"" ",14.898995619930753
"DEMOLICIÓN DE ESTRUCTURA EXISTENTE; 2 AULAS, 1 DIRECCIÓN, 1 OFICINA COLEGIO NACIONAL Y ESC. BAS. Nº 980 -""PROF. JUSTO GERMÁN FRANCO GÓMEZ"" CÑIA. CAAGUAZU-DISTRITO DE ITÁ",5.287909885335664
"CONSTRUCCIÓN DE 1 (UN) SS.HH. EN LA ESCUELA BÁSICA N º 2.403 Y COLEGIO NACIONAL ""SAN JUAN BAUTISTA"" ",14.898995619930753
Adquisicion de Alimentos para Persona,29.897209604629232
PROVISIÓN DE ALMUERZO ESCOLAR,51.81066616618025
Adquisición de Almuerzo Escolar,149.1647174124255
"Reparación de un bloque de 3 (aulas) Colegio Nacional ""María Auxiliadora"" Piri Poty",29.83306000189373
Preparacion de Almuerzo Escolar,23.397642772913798
ADQUISICION DE ALMUERZO ESCOLAR PARA INSTITUCIONES EDUCATIVAS,60.09145420210018
"Construcción, reparación y refacción de Comedor, Aulas, Sanitarios y Cercado Perimetral",91.58749420581375
CONSTRUCCION DE EMPEDRADO EN ACCESOS A INSITUCIONES EDUCATIVAS,18.08288313357643
ADQUISICIÓN DE ALMUERZO ESCOLAR EN EL DISTRITO DE SAN ROQUE GONZALEZ DE SANTA CRUZ,75.41584475193008
Construccion De Un Vivero e Invernadero - Proyecto CONACYF,7.458265000473433
ADQUISICION DE ALMUERZO ESCOLAR,117.56356573603409
CONSTRUCCIÓN DE SANITARIO EN EL COLEGIO TECNICO SAN FRANSISCO DE ASIS,18.112929286864052
Preparaciòn de almuerzo escolar para alumnos en Inst. Educativas,117.28547899815929
Preparaciòn de almuerzo escolar,114.11145450724352
Provision de Almuerzo escolar a Instituciones escolares,67.73170086858516
"Adquisicion, provision y elaboracion de almuerzo escolar ",0.002344026143005936
Almuerzo Escolar,46.80538616757109
PROVISIÓN DE ALMUERZO ESCOLAR PARA ESCUELAS DE LA CIUDAD DE VILLA OLIVA,57.53454786665216
ADQUISICIÓN DE INSUMOS DE OFICINA,27.702020597972744
